Id	Size_fraction	Kingdom	Supergroup	Phylum	Class	Order	Family	Genus	Genus_revised_for_PIDA	Species
bp_ASV_000012	pico	Bacteria	Cyanobacteria	Cyanobacteria	Oxyphotobacteria	Synechococcales	Cyanobiaceae	Synechococcus_CC9902	Synechococcus	marine_metagenome
bp_ASV_000005	pico	Bacteria	Cyanobacteria	Cyanobacteria	Oxyphotobacteria	Synechococcales	Cyanobiaceae	Synechococcus_CC9902	Synechococcus	uncultured_bacterium
bp_ASV_000009	pico	Bacteria	Cyanobacteria	Cyanobacteria	Oxyphotobacteria	Synechococcales	Cyanobiaceae	Synechococcus_CC9902	Synechococcus	uncultured_marine_cyanobacterium
bp_ASV_000087	pico	Bacteria	Cyanobacteria	Cyanobacteria	Oxyphotobacteria	Synechococcales	Cyanobiaceae	Synechococcus_CC9902	Synechococcus	unidentified_marine_bacterioplankton
bn_ASV_000079	nano	Bacteria	Cyanobacteria	Cyanobacteria	Oxyphotobacteria	Synechococcales	Cyanobiaceae	Synechococcus_CC9902	Synechococcus	uncultured_bacterium
bn_ASV_000060	nano	Bacteria	Cyanobacteria	Cyanobacteria	Oxyphotobacteria	Synechococcales	Cyanobiaceae	Synechococcus_CC9902	Synechococcus	uncultured_bacterium
bp_ASV_000031	pico	Bacteria	Cyanobacteria	Cyanobacteria	Oxyphotobacteria	Synechococcales	Cyanobiaceae	Synechococcus_CC9902	Synechococcus	Synechococcus_sp._WH_7805
bp_ASV_000025	pico	Bacteria	Cyanobacteria	Cyanobacteria	Oxyphotobacteria	Synechococcales	Cyanobiaceae	Synechococcus_CC9902	Synechococcus	uncultured_bacterium
bn_ASV_000098	nano	Bacteria	Cyanobacteria	Cyanobacteria	Oxyphotobacteria	Synechococcales	Cyanobiaceae	Synechococcus_CC9902	Synechococcus	uncultured_bacterium
bn_ASV_000120	nano	Bacteria	Proteobacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Tateyamaria	Tateyamaria	uncultured_marine_bacterium
bp_ASV_000120	pico	Bacteria	Proteobacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Tateyamaria	Tateyamaria	uncultured_marine_bacterium
bn_ASV_000676	nano	Bacteria	Proteobacteria	Proteobacteria	Alphaproteobacteria	Thalassobaculales	Thalassobaculales_X	Thalassobaculales_X	Thalassobaculales_X	uncultured_bacterium
bn_ASV_000155	nano	Bacteria	Proteobacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Thiotrichaceae	Thiotrichaceae_X	Thiotrichaceae_X	uncultured_bacterium
bp_ASV_000155	pico	Bacteria	Proteobacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Thiotrichaceae	Thiotrichaceae_X	Thiotrichaceae_X	uncultured_bacterium
bn_ASV_000241	nano	Bacteria	Bacteroidetes	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Ulvibacter	Ulvibacter	uncultured_bacterium
bn_ASV_000173	nano	Bacteria	Planctomycetes	Planctomycetes	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	Urania-1B-19_marine_sediment_group	Urania-1B-19_marine_sediment_group	uncultured_bacterium
bn_ASV_000314	nano	Bacteria	Verrucomicrobia	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiae_Arctic97B-4	Verrucomicrobiae_Arctic97B-4	Verrucomicrobiae_Arctic97B-4	unknown_verrucomicrobia	marine_metagenome
bn_ASV_000378	nano	Bacteria	Verrucomicrobia	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiae_Arctic97B-4	Verrucomicrobiae_Arctic97B-4	Verrucomicrobiae_Arctic97B-4	unknown_verrucomicrobia	uncultured_bacterium
bn_ASV_000067	nano	Bacteria	Verrucomicrobia	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiales_DEV007	Verrucomicrobiales_DEV007	unknown_verrucomicrobia	uncultured_bacterium
bn_ASV_000118	nano	Bacteria	Verrucomicrobia	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiales_DEV007	Verrucomicrobiales_DEV007	unknown_verrucomicrobia	uncultured_bacterium
bn_ASV_000379	nano	Bacteria	Verrucomicrobia	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiales_DEV007	Verrucomicrobiales_DEV007	unknown_verrucomicrobia	uncultured_bacterium
bp_ASV_000067	pico	Bacteria	Verrucomicrobia	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiales_DEV007	Verrucomicrobiales_DEV007	unknown_verrucomicrobia	uncultured_bacterium
bn_ASV_000307	nano	Bacteria	Proteobacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio	uncultured_Vibrio_sp
bn_ASV_000057	nano	Bacteria	Proteobacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio	uncultured_Vibrio_sp
bn_ASV_000416	nano	Bacteria	Bacteroidetes	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Winogradskyella	Winogradskyella	Winogradskyella_jejuensis
bn_ASV_000398	nano	Bacteria	Proteobacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Woeseiaceae	Woeseia	Woeseia	uncultured_bacterium
bp_ASV_000398	pico	Bacteria	Proteobacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Woeseiaceae	Woeseia	Woeseia	uncultured_bacterium
en_ASV_00253	nano	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Suessiaceae	Ansanella	Ansanella	Ansanella_granifera
ep_ASV_00347	pico	Eukaryota	Stramenopiles	Stramenopiles_X	Labyrinthulea	Labyrinthulales	Labyrinthulaceae	Aplanochytrium	Aplanochytrium	Aplanochytrium_sp
en_ASV_00991	nano	Eukaryota	Stramenopiles	Stramenopiles_X	Labyrinthulea	Labyrinthulales	Labyrinthulaceae	Aplanochytrium	Aplanochytrium	Aplanochytrium_sp
ep_ASV_00009	pico	Eukaryota	Rhizaria	Radiolaria	Acantharea	Arthracanthida-Symphyacanthida	Arthracanthida-Symphyacanthida_X	Arthracanthida-Symphyacanthida_XX	Symphyacanthida	Arthracanthida-Symphyacanthida_XX_sp
en_ASV_00102	nano	Eukaryota	Rhizaria	Radiolaria	Acantharea	Arthracanthida-Symphyacanthida	Arthracanthida-Symphyacanthida_X	Arthracanthida-Symphyacanthida_XX	Symphyacanthida	Arthracanthida-Symphyacanthida_XX_sp
en_ASV_00937	nano	Eukaryota	Rhizaria	Radiolaria	Acantharea	Arthracanthida-Symphyacanthida	Arthracanthida-Symphyacanthida_X	Arthracanthida-Symphyacanthida_XX	Symphyacanthida	Arthracanthida-Symphyacanthida_XX_sp
ep_ASV_00001	pico	Eukaryota	Archaeplastida	Chlorophyta	Mamiellophyceae	Mamiellales	Bathycoccaceae	Bathycoccus	Bathycoccus	Bathycoccus_prasinos
en_ASV_00092	nano	Eukaryota	Archaeplastida	Chlorophyta	Mamiellophyceae	Mamiellales	Bathycoccaceae	Bathycoccus	Bathycoccus	Bathycoccus_prasinos
en_ASV_00129	nano	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Suessiaceae	Biecheleria	Biecheleria	Biecheleria_tirezensis
ep_ASV_00142	pico	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Suessiaceae	Biecheleria	Biecheleria	Biecheleria_tirezensis
en_ASV_00384	nano	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Cerataulina	Cerataulina	Cerataulina_pelagica
en_ASV_00031	nano	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Chaetoceros	Chaetoceros	Chaetoceros_tenuissimus
en_ASV_00077	nano	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Chaetoceros	Chaetoceros	Chaetoceros_setoense
en_ASV_00632	nano	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Chaetoceros	Chaetoceros	Chaetoceros_sp
ep_ASV_00343	pico	Eukaryota	Stramenopiles	Ochrophyta	Chrysophyceae	Chrysophyceae_X	Chrysophyceae_Clade-G	Chrysophyceae_Clade-G_X	Chrysophyceae	Chrysophyceae_Clade-G_X_sp
ep_ASV_00260	pico	Eukaryota	Stramenopiles	Ochrophyta	Chrysophyceae	Chrysophyceae_X	Chrysophyceae_Clade-G	Chrysophyceae_Clade-G_X	Chrysophyceae	Chrysophyceae_Clade-G_X_sp
ep_ASV_00269	pico	Eukaryota	Stramenopiles	Ochrophyta	Chrysophyceae	Chrysophyceae_X	Chrysophyceae_Clade-I	Chrysophyceae_Clade-I_X	Chrysophyceae	Chrysophyceae_Clade-I_X_sp
ep_ASV_00091	pico	Eukaryota	Hacrobia	Cryptophyta	Cryptophyceae	Cryptophyceae_X	Cryptomonadales	Cryptomonadales_X	Cryptomonadales_X	Cryptomonadales_X_sp
en_ASV_00112	nano	Eukaryota	Hacrobia	Cryptophyta	Cryptophyceae	Cryptophyceae_X	Cryptomonadales	Cryptomonadales_X	Cryptomonadales_X	Cryptomonadales_X_sp
ep_ASV_00007	pico	Eukaryota	Hacrobia	Cryptophyta	Cryptophyceae	Cryptophyceae_X	Cryptomonadales	Cryptomonadales_X	Cryptomonadales_X	Cryptomonadales_X_sp
en_ASV_00122	nano	Eukaryota	Hacrobia	Cryptophyta	Cryptophyceae	Cryptophyceae_X	Cryptomonadales	Cryptomonadales_X	Cryptomonadales_X	Cryptomonadales_X_sp
ep_ASV_00008	pico	Eukaryota	Hacrobia	Cryptophyta	Cryptophyceae	Cryptophyceae_X	Cryptomonadales	Cryptomonadales_X	Cryptomonadales_X	Cryptomonadales_X_sp
en_ASV_00537	nano	Eukaryota	Hacrobia	Cryptophyta	Cryptophyceae	Cryptophyceae_X	Cryptomonadales	Cryptomonadales_X	Cryptomonadales_X	Cryptomonadales_X_sp
ep_ASV_00070	pico	Eukaryota	Hacrobia	Cryptophyta	Cryptophyceae	Cryptophyceae_X	Cryptomonadales	Cryptomonadales_X	Cryptomonadales_X	Cryptomonadales_X_sp
en_ASV_00406	nano	Eukaryota	Hacrobia	Cryptophyta	Cryptophyceae	Cryptophyceae_X	Cryptomonadales	Cryptomonadales_X	Cryptomonadales_X	Cryptomonadales_X_sp
ep_ASV_00401	pico	Eukaryota	Stramenopiles	Ochrophyta	Dictyochophyceae	Dictyochophyceae_X	Dictyochales	Dictyochales_X	Dictyochales_X	Dictyochales_X_sp
en_ASV_00093	nano	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX	Dinophyceae_XXX_sp
en_ASV_00139	nano	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX	Dinophyceae_XXX_sp
en_ASV_00179	nano	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX	Dinophyceae_XXX_sp
ep_ASV_00041	pico	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX	Dinophyceae_XXX_sp
en_ASV_00114	nano	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX	Dinophyceae_XXX_sp
ep_ASV_00033	pico	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX	Dinophyceae_XXX_sp
ep_ASV_00062	pico	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX	Dinophyceae_XXX_sp
en_ASV_00241	nano	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX	Dinophyceae_XXX_sp
en_ASV_00274	nano	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX	Dinophyceae_XXX_sp
ep_ASV_00038	pico	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX	Dinophyceae_XXX_sp
en_ASV_00097	nano	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX	Dinophyceae_XXX_sp
ep_ASV_00066	pico	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX	Dinophyceae_XXX_sp
en_ASV_00375	nano	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX	Dinophyceae_XXX_sp
en_ASV_00402	nano	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX	Dinophyceae_XXX_sp
en_ASV_00053	nano	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX	Dinophyceae_XXX_sp
en_ASV_00119	nano	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX	Dinophyceae_XXX_sp
ep_ASV_00080	pico	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX	Dinophyceae_XXX_sp
en_ASV_00463	nano	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX	Dinophyceae_XXX_sp
ep_ASV_00231	pico	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX	Dinophyceae_XXX_sp
ep_ASV_00018	pico	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX	Dinophyceae_XXX_sp
en_ASV_00525	nano	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX	Dinophyceae_XXX_sp
en_ASV_00522	nano	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX	Dinophyceae_XXX_sp
en_ASV_00953	nano	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX	Dinophyceae_XXX_sp
en_ASV_00782	nano	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX	Dinophyceae_XXX_sp
en_ASV_00254	nano	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX	Dinophyceae_XXX_sp
en_ASV_00218	nano	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX	Dinophyceae_XXX_sp
ep_ASV_00147	pico	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX	Dinophyceae_XXX_sp
ep_ASV_00149	pico	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX	Dinophyceae_XXX_sp
en_ASV_00405	nano	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX	Dinophyceae_XXX_sp
ep_ASV_00368	pico	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX	Dinophyceae_XXX_sp
ep_ASV_00291	pico	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX	Dinophyceae_XXX_sp
en_ASV_00366	nano	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX	Dinophyceae_XXX_sp
ep_ASV_00120	pico	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX	Dinophyceae_XXX_sp
en_ASV_00385	nano	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX	Dinophyceae_XXX_sp
ep_ASV_00225	pico	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX	Dinophyceae_XXX_sp
ep_ASV_00352	pico	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX	Dinophyceae_XXX_sp
ep_ASV_00414	pico	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX	Dinophyceae_XXX_sp
en_ASV_00593	nano	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX	Dinophyceae_XXX_sp
en_ASV_00207	nano	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX	Dinophyceae_XXX_sp
en_ASV_00518	nano	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX	Dinophyceae_XXX_sp
en_ASV_00578	nano	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX	Dinophyceae_XXX_sp
ep_ASV_00314	pico	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX	Dinophyceae_XXX_sp
en_ASV_00456	nano	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX	Dinophyceae_XXX_sp
ep_ASV_00152	pico	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX	Dinophyceae_XXX_sp
ep_ASV_00243	pico	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX	Dinophyceae_XXX_sp
en_ASV_00993	nano	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX	Dinophyceae_XXX_sp
en_ASV_00074	nano	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX	Dinophyceae_XXX_sp
ep_ASV_00107	pico	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX	Dinophyceae_XXX_sp
ep_ASV_00413	pico	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX	Dinophyceae_XXX_sp
en_ASV_00672	nano	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX	Dinophyceae_XXX_sp
en_ASV_00475	nano	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX	Dinophyceae_XXX_sp
ep_ASV_00238	pico	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX	Dinophyceae_XXX_sp
en_ASV_00643	nano	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX	Dinophyceae_XXX_sp
ep_ASV_00246	pico	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX	Dinophyceae_XXX_sp
en_ASV_00783	nano	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX	Dinophyceae_XXX_sp
en_ASV_00879	nano	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX	Dinophyceae_XXX_sp
en_ASV_01121	nano	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX	Dinophyceae_XXX_sp
en_ASV_01088	nano	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX	Dinophyceae_XXX_sp
en_ASV_00899	nano	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX	Dinophyceae_XXX_sp
ep_ASV_00364	pico	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX	Dinophyceae_XXX_sp
ep_ASV_00451	pico	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX	Dinophyceae_XXX_sp
en_ASV_00312	nano	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX	Dinophyceae_XXX_sp
ep_ASV_00312	pico	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX	Dinophyceae_XXX_sp
ep_ASV_00418	pico	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX	Dinophyceae_XXX_sp
ep_ASV_00582	pico	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX	Dinophyceae_XXX_sp
ep_ASV_00564	pico	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX	Dinophyceae_XXX_sp
en_ASV_00760	nano	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX	Dinophyceae_XXX_sp
en_ASV_00969	nano	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX	Dinophyceae_XXX_sp
en_ASV_01061	nano	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX	Dinophyceae_XXX_sp
ep_ASV_00363	pico	Eukaryota	Eukaryota_X	Eukaryota_XX	Eukaryota_XXX	Eukaryota_XXXX	Eukaryota_XXXXX	Eukaryota_XXXXXX	Eukaryota_XXXXXX	Eukaryota_XXXXXX_sp
ep_ASV_00135	pico	Eukaryota	Stramenopiles	Ochrophyta	Dictyochophyceae	Dictyochophyceae_X	Florenciellales	Florenciella	Florenciella	Florenciella_parvula
en_ASV_01047	nano	Eukaryota	Stramenopiles	Ochrophyta	Dictyochophyceae	Dictyochophyceae_X	Florenciellales	Florenciella	Florenciella	Florenciella_parvula
en_ASV_00247	nano	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gymnodinium	Gymnodinium	Gymnodinium_sp
ep_ASV_00316	pico	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gymnodinium	Gymnodinium	Gymnodinium_sp
en_ASV_00005	nano	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gyrodinium	Gyrodinium	Gyrodinium_fusiforme
en_ASV_00027	nano	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gyrodinium	Gyrodinium	Gyrodinium_spirale
en_ASV_00197	nano	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gyrodinium	Gyrodinium	Gyrodinium_sp
ep_ASV_00071	pico	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gyrodinium	Gyrodinium	Gyrodinium_fusiforme
en_ASV_00892	nano	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gyrodinium	Gyrodinium	Gyrodinium_heterogrammum
en_ASV_00226	nano	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gyrodinium	Gyrodinium	Gyrodinium_heterogrammum
en_ASV_00118	nano	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Heterocapsaceae	Heterocapsa	Heterocapsa	Heterocapsa_sp
en_ASV_00110	nano	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Heterocapsaceae	Heterocapsa	Heterocapsa	Heterocapsa_nei/rotundata
en_ASV_00248	nano	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Heterocapsaceae	Heterocapsa	Heterocapsa	Heterocapsa_triquetra
en_ASV_00686	nano	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Heterocapsaceae	Heterocapsa	Heterocapsa	Heterocapsa_pygmaea
ep_ASV_00150	pico	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Torodiniales	Torodiniaceae	Kapelodinium	Kapelodinium	Kapelodinium_vestifici
